Gmt time,Open,High,Low,Close,Volume
25.11.2017 00:00:00.000,1.19286,1.19286,1.19286,1.19286,0
26.11.2017 00:00:00.000,1.19255,1.19360,1.19239,1.19274,5771.21
27.11.2017 00:00:00.000,1.19273,1.19611,1.18903,1.19041,194033.5625
28.11.2017 00:00:00.000,1.19040,1.19198,1.18271,1.18491,226569.0781
29.11.2017 00:00:00.000,1.18491,1.18827,1.18167,1.18520,207759.5781
30.11.2017 00:00:00.000,1.18519,1.19315,1.18090,1.18979,229024.9844
01.12.2017 00:00:00.000,1.18980,1.19403,1.18508,1.18942,258102.5469
02.12.2017 00:00:00.000,1.18942,1.18942,1.18942,1.18942,0
03.12.2017 00:00:00.000,1.18607,1.18751,1.18562,1.18565,9407.5801
04.12.2017 00:00:00.000,1.18565,1.18785,1.18291,1.18676,214967.2344
05.12.2017 00:00:00.000,1.18677,1.18766,1.18007,1.18304,212470.5
06.12.2017 00:00:00.000,1.18305,1.18480,1.17806,1.18039,210894.9531
07.12.2017 00:00:00.000,1.18040,1.18146,1.17713,1.17725,199774.0469
08.12.2017 00:00:00.000,1.17726,1.17744,1.17301,1.17720,197008.1094
09.12.2017 00:00:00.000,1.17720,1.17720,1.17720,1.17720,0
10.12.2017 00:00:00.000,1.17651,1.17718,1.17636,1.17675,5048.23
11.12.2017 00:00:00.000,1.17675,1.18117,1.17639,1.17762,191002.5156
12.12.2017 00:00:00.000,1.17762,1.17926,1.17174,1.17422,189870.125
13.12.2017 00:00:00.000,1.17423,1.18404,1.17294,1.18361,220791.0313
14.12.2017 00:00:00.000,1.18361,1.18625,1.17645,1.17745,241295.3281
15.12.2017 00:00:00.000,1.17745,1.18123,1.17488,1.17492,200470.3438
16.12.2017 00:00:00.000,1.17492,1.17492,1.17492,1.17492,0
17.12.2017 00:00:00.000,1.17441,1.17509,1.17377,1.17432,8501.2998
18.12.2017 00:00:00.000,1.17432,1.18342,1.17420,1.17837,199837.2031
19.12.2017 00:00:00.000,1.17837,1.18487,1.17764,1.18369,207806.6875
20.12.2017 00:00:00.000,1.18368,1.19017,1.18289,1.18776,198896.2188
21.12.2017 00:00:00.000,1.18776,1.18895,1.18493,1.18521,187995.5
22.12.2017 00:00:00.000,1.18521,1.18640,1.18169,1.18607,178403.75
23.12.2017 00:00:00.000,1.18607,1.18607,1.18607,1.18607,0
24.12.2017 00:00:00.000,1.18440,1.18515,1.18440,1.18505,198.1
25.12.2017 00:00:00.000,1.18505,1.18766,1.18429,1.18710,9768.0898
26.12.2017 00:00:00.000,1.18712,1.18787,1.18465,1.18571,105017.7578
27.12.2017 00:00:00.000,1.18570,1.19102,1.18550,1.19002,180147.875
28.12.2017 00:00:00.000,1.19001,1.19589,1.18970,1.19394,175111.2656
29.12.2017 00:00:00.000,1.19395,1.20254,1.19369,1.19985,171777.125
30.12.2017 00:00:00.000,1.19985,1.19985,1.19985,1.19985,0
31.12.2017 00:00:00.000,1.19985,1.19985,1.19985,1.19985,0
01.01.2018 00:00:00.000,1.20102,1.20166,1.20007,1.20106,8573.2197
02.01.2018 00:00:00.000,1.20105,1.20811,1.20078,1.20614,197155.9063
03.01.2018 00:00:00.000,1.20614,1.20638,1.20011,1.20107,194931.6563
04.01.2018 00:00:00.000,1.20108,1.20889,1.20044,1.20664,210213.4375
05.01.2018 00:00:00.000,1.20663,1.20829,1.20205,1.20304,189702.3438
06.01.2018 00:00:00.000,1.20304,1.20304,1.20304,1.20304,0
07.01.2018 00:00:00.000,1.20265,1.20389,1.20259,1.20370,5754.0601
08.01.2018 00:00:00.000,1.20371,1.20521,1.19560,1.19698,183382.0469
09.01.2018 00:00:00.000,1.19698,1.19755,1.19156,1.19284,205626.3438
10.01.2018 00:00:00.000,1.19282,1.20179,1.19231,1.19558,253338.2031
11.01.2018 00:00:00.000,1.19557,1.20589,1.19291,1.20427,246792.6563
12.01.2018 00:00:00.000,1.20427,1.22184,1.20401,1.21993,276488.125
13.01.2018 00:00:00.000,1.21993,1.21993,1.21993,1.21993,0
14.01.2018 00:00:00.000,1.21933,1.22117,1.21908,1.21919,7288.7002
15.01.2018 00:00:00.000,1.21920,1.22964,1.21876,1.22665,231018.8594
16.01.2018 00:00:00.000,1.22666,1.22828,1.21952,1.22707,262608.375
17.01.2018 00:00:00.000,1.22707,1.23231,1.21650,1.21802,289569.5938
18.01.2018 00:00:00.000,1.21804,1.22648,1.21734,1.22340,254020.75
19.01.2018 00:00:00.000,1.22340,1.22953,1.22145,1.22145,252174.5313
20.01.2018 00:00:00.000,1.22145,1.22145,1.22145,1.22145,0
21.01.2018 00:00:00.000,1.22702,1.22726,1.22338,1.22560,9384.1602
22.01.2018 00:00:00.000,1.22559,1.22670,1.22138,1.22562,233047.9531
23.01.2018 00:00:00.000,1.22564,1.23152,1.22230,1.23086,257732.125
24.01.2018 00:00:00.000,1.23087,1.24149,1.22920,1.23923,296230.2813
25.01.2018 00:00:00.000,1.23921,1.25373,1.23639,1.23914,367825.875
26.01.2018 00:00:00.000,1.23914,1.24936,1.23861,1.24283,317662.375
27.01.2018 00:00:00.000,1.24283,1.24283,1.24283,1.24283,0
28.01.2018 00:00:00.000,1.24232,1.24312,1.24128,1.24312,9490.5195
29.01.2018 00:00:00.000,1.24311,1.24322,1.23367,1.23809,283885
30.01.2018 00:00:00.000,1.23810,1.24538,1.23350,1.24084,300948.0938
31.01.2018 00:00:00.000,1.24084,1.24748,1.23868,1.24168,321338.9375
01.02.2018 00:00:00.000,1.24168,1.25229,1.23854,1.25105,298223.1563
02.02.2018 00:00:00.000,1.25107,1.25182,1.24092,1.24559,299589.6875
03.02.2018 00:00:00.000,1.24559,1.24559,1.24559,1.24559,0
04.02.2018 00:00:00.000,1.24320,1.24547,1.24243,1.24462,13303.75
05.02.2018 00:00:00.000,1.24462,1.24748,1.23626,1.23666,319407.3438
06.02.2018 00:00:00.000,1.23667,1.24343,1.23138,1.23803,414817.1563
07.02.2018 00:00:00.000,1.23803,1.24055,1.22459,1.22700,316532.5625
08.02.2018 00:00:00.000,1.22699,1.22948,1.22120,1.22606,366027.2188
09.02.2018 00:00:00.000,1.22607,1.22873,1.22054,1.22510,320626.8125
10.02.2018 00:00:00.000,1.22510,1.22510,1.22510,1.22510,0
11.02.2018 00:00:00.000,1.22483,1.22524,1.22418,1.22522,8102.54
12.02.2018 00:00:00.000,1.22523,1.23071,1.22350,1.23004,246655.7031
13.02.2018 00:00:00.000,1.23009,1.23710,1.22844,1.23536,257680.1563
14.02.2018 00:00:00.000,1.23537,1.24695,1.22758,1.24681,301226.3125
15.02.2018 00:00:00.000,1.24682,1.25103,1.24478,1.25027,289094.1563
16.02.2018 00:00:00.000,1.25027,1.25553,1.23931,1.24041,285733.0313
17.02.2018 00:00:00.000,1.24041,1.24041,1.24041,1.24041,0
18.02.2018 00:00:00.000,1.24015,1.24204,1.24014,1.24117,6402.6899
19.02.2018 00:00:00.000,1.24117,1.24349,1.23690,1.24002,193454.4531
20.02.2018 00:00:00.000,1.24001,1.24106,1.23199,1.23353,266378.2813
21.02.2018 00:00:00.000,1.23352,1.23598,1.22734,1.22804,280812.5313
22.02.2018 00:00:00.000,1.22805,1.23520,1.22597,1.23256,262317.4063
23.02.2018 00:00:00.000,1.23256,1.23316,1.22798,1.22937,219908.9375
24.02.2018 00:00:00.000,1.22937,1.22937,1.22937,1.22937,0
25.02.2018 00:00:00.000,1.22928,1.22947,1.22809,1.22883,6659.2402
26.02.2018 00:00:00.000,1.22883,1.23550,1.22776,1.23149,224911.2969
27.02.2018 00:00:00.000,1.23149,1.23462,1.22216,1.22259,249965.875
28.02.2018 00:00:00.000,1.22258,1.22412,1.21878,1.21915,254894.875
01.03.2018 00:00:00.000,1.21915,1.22747,1.21546,1.22710,281951.8125
02.03.2018 00:00:00.000,1.22709,1.23358,1.22514,1.23186,264913.0938
03.03.2018 00:00:00.000,1.23186,1.23186,1.23186,1.23186,0
04.03.2018 00:00:00.000,1.23248,1.23641,1.22995,1.23176,17418.1191
05.03.2018 00:00:00.000,1.23176,1.23487,1.22688,1.23365,247128.5781
06.03.2018 00:00:00.000,1.23365,1.24287,1.23281,1.24155,250087.625
07.03.2018 00:00:00.000,1.24154,1.24450,1.23847,1.24122,269820.5313
08.03.2018 00:00:00.000,1.24122,1.24460,1.22979,1.23067,270455.4688
09.03.2018 00:00:00.000,1.23070,1.23342,1.22730,1.23041,264422.6875
10.03.2018 00:00:00.000,1.23041,1.23041,1.23041,1.23041,0
11.03.2018 00:00:00.000,1.23094,1.23133,1.23060,1.23084,8653.8604
12.03.2018 00:00:00.000,1.23083,1.23455,1.22903,1.23384,205139.6719
13.03.2018 00:00:00.000,1.23383,1.24074,1.23145,1.23928,249276.1719
14.03.2018 00:00:00.000,1.23928,1.24125,1.23471,1.23747,220999.625
15.03.2018 00:00:00.000,1.23746,1.23836,1.23001,1.23062,225221.7031
16.03.2018 00:00:00.000,1.23061,1.23360,1.22602,1.22889,196011.375
17.03.2018 00:00:00.000,1.22889,1.22889,1.22889,1.22889,0
18.03.2018 00:00:00.000,1.22817,1.22919,1.22799,1.22807,7730.9199
19.03.2018 00:00:00.000,1.22807,1.23586,1.22579,1.23365,229503.2813
20.03.2018 00:00:00.000,1.23365,1.23545,1.22399,1.22482,237447.9844
21.03.2018 00:00:00.000,1.22483,1.23499,1.22467,1.23463,260896.9531
22.03.2018 00:00:00.000,1.23464,1.23884,1.22855,1.23239,287729.2188
23.03.2018 00:00:00.000,1.23239,1.23733,1.23166,1.23522,250785.8906
24.03.2018 00:00:00.000,1.23522,1.23522,1.23522,1.23522,0
25.03.2018 00:00:00.000,1.23470,1.23673,1.23470,1.23541,8129.8101
26.03.2018 00:00:00.000,1.23541,1.24615,1.23517,1.24572,266398.9688
27.03.2018 00:00:00.000,1.24570,1.24765,1.23723,1.24087,311755.9375
28.03.2018 00:00:00.000,1.24086,1.24215,1.23001,1.23125,268466.7813
29.03.2018 00:00:00.000,1.23124,1.23352,1.22838,1.23018,243556.1406
30.03.2018 00:00:00.000,1.23018,1.23305,1.22898,1.23200,76608.2188
31.03.2018 00:00:00.000,1.23200,1.23200,1.23200,1.23200,0
01.04.2018 00:00:00.000,1.23199,1.23230,1.23124,1.23125,7856.4102
02.04.2018 00:00:00.000,1.23127,1.23449,1.22820,1.22931,156721.0781
03.04.2018 00:00:00.000,1.22931,1.23352,1.22537,1.22781,226872.3125
04.04.2018 00:00:00.000,1.22781,1.23145,1.22570,1.22872,233257.3594
05.04.2018 00:00:00.000,1.22873,1.22901,1.22182,1.22485,230162.875
06.04.2018 00:00:00.000,1.22489,1.22907,1.22151,1.22792,264556.125
07.04.2018 00:00:00.000,1.22792,1.22792,1.22792,1.22792,0
08.04.2018 00:00:00.000,1.22824,1.22833,1.22656,1.22709,9185.6504
09.04.2018 00:00:00.000,1.22709,1.23308,1.22602,1.23206,246667.2656
10.04.2018 00:00:00.000,1.23206,1.23776,1.23027,1.23627,265899.4375
11.04.2018 00:00:00.000,1.23627,1.23964,1.23470,1.23719,301237.125
12.04.2018 00:00:00.000,1.23719,1.23797,1.22993,1.23295,245799.3438
13.04.2018 00:00:00.000,1.23293,1.23458,1.23070,1.23282,206969.5625
14.04.2018 00:00:00.000,1.23282,1.23282,1.23282,1.23282,0
15.04.2018 00:00:00.000,1.23278,1.23366,1.23231,1.23316,6422.2598
16.04.2018 00:00:00.000,1.23316,1.23945,1.23242,1.23837,214910.3281
17.04.2018 00:00:00.000,1.23837,1.24136,1.23362,1.23724,219237.3125
18.04.2018 00:00:00.000,1.23724,1.23971,1.23418,1.23785,233803.5313
19.04.2018 00:00:00.000,1.23786,1.24001,1.23290,1.23430,237982.7188
20.04.2018 00:00:00.000,1.23430,1.23529,1.22499,1.22846,205993.0625
21.04.2018 00:00:00.000,1.22846,1.22846,1.22846,1.22846,0
22.04.2018 00:00:00.000,1.22699,1.22880,1.22699,1.22737,10516.4502
23.04.2018 00:00:00.000,1.22738,1.22894,1.21977,1.22092,244260.4219
24.04.2018 00:00:00.000,1.22094,1.22448,1.21817,1.22372,225410.9688
25.04.2018 00:00:00.000,1.22372,1.22372,1.21599,1.21706,230369.8125
26.04.2018 00:00:00.000,1.21707,1.22099,1.20962,1.21081,255335.2188
27.04.2018 00:00:00.000,1.21081,1.21327,1.20556,1.21291,209457.4375
28.04.2018 00:00:00.000,1.21291,1.21291,1.21291,1.21291,0
29.04.2018 00:00:00.000,1.21224,1.21290,1.21188,1.21226,8343.54
30.04.2018 00:00:00.000,1.21226,1.21386,1.20643,1.20815,230675.3594
01.05.2018 00:00:00.000,1.20815,1.20828,1.19814,1.19910,208487.7813
02.05.2018 00:00:00.000,1.19912,1.20316,1.19378,1.19504,272080.2188
03.05.2018 00:00:00.000,1.19504,1.20087,1.19479,1.19886,262257.2188
04.05.2018 00:00:00.000,1.19886,1.19954,1.19107,1.19550,207802.2188
05.05.2018 00:00:00.000,1.19550,1.19550,1.19550,1.19550,0
06.05.2018 00:00:00.000,1.19557,1.19640,1.19545,1.19545,6517.23
07.05.2018 00:00:00.000,1.19544,1.19779,1.18975,1.19331,200538.6094
08.05.2018 00:00:00.000,1.19331,1.19387,1.18380,1.18671,238088.8281
09.05.2018 00:00:00.000,1.18673,1.18969,1.18227,1.18467,239571.1563
10.05.2018 00:00:00.000,1.18465,1.19463,1.18440,1.19137,264411.625
11.05.2018 00:00:00.000,1.19137,1.19678,1.18911,1.19395,216401.9531
12.05.2018 00:00:00.000,1.19395,1.19395,1.19395,1.19395,0
13.05.2018 00:00:00.000,1.19385,1.19555,1.19379,1.19524,9086.3701
14.05.2018 00:00:00.000,1.19524,1.19959,1.19231,1.19309,247308.5
15.05.2018 00:00:00.000,1.19310,1.19384,1.18168,1.18203,259227.8438
16.05.2018 00:00:00.000,1.18205,1.18541,1.17635,1.18146,278499.7813
17.05.2018 00:00:00.000,1.18146,1.18373,1.17765,1.17900,297010.25
18.05.2018 00:00:00.000,1.17900,1.18221,1.17498,1.17689,228028.8906
19.05.2018 00:00:00.000,1.17689,1.17689,1.17689,1.17689,0
20.05.2018 00:00:00.000,1.17684,1.17756,1.17603,1.17651,10193.6104
21.05.2018 00:00:00.000,1.17651,1.17973,1.17165,1.17899,229934.4375
22.05.2018 00:00:00.000,1.17899,1.18296,1.17567,1.17878,255255.8125
23.05.2018 00:00:00.000,1.17880,1.17889,1.16758,1.17091,311289.125
24.05.2018 00:00:00.000,1.17092,1.17501,1.16906,1.17219,284713.1875
25.05.2018 00:00:00.000,1.17220,1.17335,1.16455,1.16478,257274.125
26.05.2018 00:00:00.000,1.16478,1.16478,1.16478,1.16478,0
27.05.2018 00:00:00.000,1.16862,1.16920,1.16758,1.16884,14555.7197
28.05.2018 00:00:00.000,1.16886,1.17283,1.16073,1.16261,208792.6563
29.05.2018 00:00:00.000,1.16264,1.16394,1.15099,1.15375,333584.1563
30.05.2018 00:00:00.000,1.15375,1.16759,1.15186,1.16646,317803.5938
31.05.2018 00:00:00.000,1.16646,1.17243,1.16410,1.16922,288710.6875
01.06.2018 00:00:00.000,1.16922,1.17178,1.16170,1.16584,260814.9219
02.06.2018 00:00:00.000,1.16584,1.16584,1.16584,1.16584,0
03.06.2018 00:00:00.000,1.16561,1.16689,1.16561,1.16672,6526.2598
04.06.2018 00:00:00.000,1.16670,1.17444,1.16670,1.17000,244045.4844
05.06.2018 00:00:00.000,1.17000,1.17324,1.16525,1.17261,255717.2031
06.06.2018 00:00:00.000,1.17263,1.17956,1.17139,1.17813,245152.4844
07.06.2018 00:00:00.000,1.17812,1.18398,1.17810,1.17931,247115.4531
08.06.2018 00:00:00.000,1.17931,1.18103,1.17271,1.17666,236194.875
09.06.2018 00:00:00.000,1.17666,1.17666,1.17666,1.17666,0
10.06.2018 00:00:00.000,1.17736,1.17857,1.17710,1.17845,6645.1201
11.06.2018 00:00:00.000,1.17845,1.18205,1.17715,1.17725,207873.4063
12.06.2018 00:00:00.000,1.17726,1.18088,1.17334,1.17475,236702.7188
13.06.2018 00:00:00.000,1.17475,1.18047,1.17254,1.18032,240726.7344
14.06.2018 00:00:00.000,1.18030,1.18516,1.15607,1.15633,288776.2813
15.06.2018 00:00:00.000,1.15629,1.16269,1.15432,1.16059,249091.2031
16.06.2018 00:00:00.000,1.16059,1.16059,1.16059,1.16059,0
17.06.2018 00:00:00.000,1.15874,1.16020,1.15860,1.15930,8992.4297
18.06.2018 00:00:00.000,1.15930,1.16410,1.15653,1.16298,215886.4219
19.06.2018 00:00:00.000,1.16297,1.16445,1.15307,1.15881,273936.4688
20.06.2018 00:00:00.000,1.15882,1.15999,1.15365,1.15773,246503.8594
21.06.2018 00:00:00.000,1.15774,1.16334,1.15082,1.16043,289165.0938
22.06.2018 00:00:00.000,1.16043,1.16749,1.16005,1.16561,251501.2969
23.06.2018 00:00:00.000,1.16561,1.16561,1.16561,1.16561,0
24.06.2018 00:00:00.000,1.16622,1.16728,1.16577,1.16600,13863.4502
25.06.2018 00:00:00.000,1.16603,1.17130,1.16286,1.17009,262553.4063
26.06.2018 00:00:00.000,1.17009,1.17203,1.16348,1.16493,284540.0625
27.06.2018 00:00:00.000,1.16493,1.16720,1.15407,1.15629,334885.4375
28.06.2018 00:00:00.000,1.15628,1.16005,1.15271,1.15634,288569
29.06.2018 00:00:00.000,1.15634,1.16902,1.15632,1.16847,286305.25
30.06.2018 00:00:00.000,1.16847,1.16847,1.16847,1.16847,0
01.07.2018 00:00:00.000,1.16747,1.16900,1.16616,1.16786,16543.6992
02.07.2018 00:00:00.000,1.16778,1.16789,1.15911,1.16415,242756.4531
03.07.2018 00:00:00.000,1.16413,1.16731,1.16204,1.16589,248250.2969
04.07.2018 00:00:00.000,1.16587,1.16817,1.16305,1.16601,194700.0938
05.07.2018 00:00:00.000,1.16602,1.17201,1.16500,1.16918,265512.7188
06.07.2018 00:00:00.000,1.16919,1.17676,1.16800,1.17444,231725.0156
07.07.2018 00:00:00.000,1.17444,1.17444,1.17444,1.17444,0
08.07.2018 00:00:00.000,1.17392,1.17541,1.17387,1.17517,12503.0801
09.07.2018 00:00:00.000,1.17514,1.17906,1.17326,1.17560,238514.0625
10.07.2018 00:00:00.000,1.17560,1.17624,1.16901,1.17279,240910.9844
11.07.2018 00:00:00.000,1.17279,1.17580,1.16653,1.16749,280838.2188
12.07.2018 00:00:00.000,1.16749,1.16955,1.16497,1.16638,245254.6563
